"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","ELDLYPOP","TOT","PC_POP","A","2003",12.3165104012675,
"CAN","ELDLYPOP","TOT","PC_POP","A","2004",12.4170121119933,
"CAN","ELDLYPOP","TOT","PC_POP","A","2005",12.5144241118582,
"CAN","ELDLYPOP","TOT","PC_POP","A","2006",13.2599027594154,
"CAN","ELDLYPOP","TOT","PC_POP","A","2007",13.4433264592064,
"CAN","ELDLYPOP","TOT","PC_POP","A","2008",13.6586756181393,
"CAN","ELDLYPOP","TOT","PC_POP","A","2009",13.8848600288532,
"CAN","ELDLYPOP","TOT","PC_POP","A","2010",14.1274244418207,
"CAN","ELDLYPOP","TOT","PC_POP","A","2011",14.4302037593747,
"CAN","ELDLYPOP","TOT","PC_POP","A","2012",14.8496400120965,
"CAN","ELDLYPOP","TOT","PC_POP","A","2013",15.258073764256,
"CAN","ELDLYPOP","TOT","PC_POP","A","2014",15.6397493215861,
"CAN","ELDLYPOP","TOT","PC_POP","A","2015",16.0273695352771,
"CAN","ELDLYPOP","TOT","PC_POP","A","2016",16.3972642424967,
"CAN","ELDLYPOP","TOT","PC_POP","A","2017",16.7874633383039,
"CAN","ELDLYPOP","TOT","PC_POP","A","2018",17.1469863169145,
"CAN","ELDLYPOP","TOT","PC_POP","A","2019",17.5431666380446,
"CAN","ELDLYPOP","TOT","PC_POP","A","2020",17.9866417360681,
"CZE","ELDLYPOP","TOT","PC_POP","A","1970",12.1169604933404,
"CZE","ELDLYPOP","TOT","PC_POP","A","1971",12.281017988522,
"CZE","ELDLYPOP","TOT","PC_POP","A","1972",12.52542084166,
"CZE","ELDLYPOP","TOT","PC_POP","A","1973",12.7424525322246,
"CZE","ELDLYPOP","TOT","PC_POP","A","1974",12.9138855846578,
"CZE","ELDLYPOP","TOT","PC_POP","A","1975",13.0911855124332,
"CZE","ELDLYPOP","TOT","PC_POP","A","1976",13.2456739683775,
"CZE","ELDLYPOP","TOT","PC_POP","A","1977",13.3748088192804,
"CZE","ELDLYPOP","TOT","PC_POP","A","1978",13.488701488607,
"CZE","ELDLYPOP","TOT","PC_POP","A","1979",13.5700917079599,
"CZE","ELDLYPOP","TOT","PC_POP","A","1980",13.4628837300102,
"CZE","ELDLYPOP","TOT","PC_POP","A","1981",13.0959017812705,
"CZE","ELDLYPOP","TOT","PC_POP","A","1982",12.6567129334059,
"CZE","ELDLYPOP","TOT","PC_POP","A","1983",12.1777540891673,
"CZE","ELDLYPOP","TOT","PC_POP","A","1984",11.8646750330406,
"CZE","ELDLYPOP","TOT","PC_POP","A","1985",11.8246542285761,
"CZE","ELDLYPOP","TOT","PC_POP","A","1986",11.9066464991809,
"CZE","ELDLYPOP","TOT","PC_POP","A","1987",12.0599093579045,
"CZE","ELDLYPOP","TOT","PC_POP","A","1988",12.2387897136436,
"CZE","ELDLYPOP","TOT","PC_POP","A","1989",12.3931591351189,
"CZE","ELDLYPOP","TOT","PC_POP","A","1990",12.5065764459979,
"CZE","ELDLYPOP","TOT","PC_POP","A","1991",12.7055330642656,
"CZE","ELDLYPOP","TOT","PC_POP","A","1992",12.8194973990112,
"CZE","ELDLYPOP","TOT","PC_POP","A","1993",12.9413886328267,
"CZE","ELDLYPOP","TOT","PC_POP","A","1994",13.0696964695406,
"CZE","ELDLYPOP","TOT","PC_POP","A","1995",13.2197256755288,
"CZE","ELDLYPOP","TOT","PC_POP","A","1996",13.3934146509577,
"CZE","ELDLYPOP","TOT","PC_POP","A","1997",13.5516742526575,
"CZE","ELDLYPOP","TOT","PC_POP","A","1998",13.6758503665343,
"CZE","ELDLYPOP","TOT","PC_POP","A","1999",13.7707064545944,
"CZE","ELDLYPOP","TOT","PC_POP","A","2000",13.8413490850283,
"CZE","ELDLYPOP","TOT","PC_POP","A","2001",13.8222560765682,
"CZE","ELDLYPOP","TOT","PC_POP","A","2002",13.8776920261149,
"CZE","ELDLYPOP","TOT","PC_POP","A","2003",13.9170316647766,
"CZE","ELDLYPOP","TOT","PC_POP","A","2004",13.9893873991212,
"CZE","ELDLYPOP","TOT","PC_POP","A","2005",14.1216143063791,
"CZE","ELDLYPOP","TOT","PC_POP","A","2006",14.3070775012599,
"CZE","ELDLYPOP","TOT","PC_POP","A","2007",14.4891510341927,
"CZE","ELDLYPOP","TOT","PC_POP","A","2008",14.7227549960248,
"CZE","ELDLYPOP","TOT","PC_POP","A","2009",15.0444569752329,
"CZE","ELDLYPOP","TOT","PC_POP","A","2010",15.3731865382642,
"CZE","ELDLYPOP","TOT","PC_POP","A","2011",15.9023259943723,
"CZE","ELDLYPOP","TOT","PC_POP","A","2012",16.5031858491623,
"CZE","ELDLYPOP","TOT","PC_POP","A","2013",17.0897823450518,
"CZE","ELDLYPOP","TOT","PC_POP","A","2014",17.6049425437085,
"CZE","ELDLYPOP","TOT","PC_POP","A","2015",18.076330117343,
"CZE","ELDLYPOP","TOT","PC_POP","A","2016",18.5551756109916,
"CZE","ELDLYPOP","TOT","PC_POP","A","2017",19.0187643903986,
"CZE","ELDLYPOP","TOT","PC_POP","A","2018",19.4143564677883,
"CZE","ELDLYPOP","TOT","PC_POP","A","2019",19.7652353607408,
"CZE","ELDLYPOP","TOT","PC_POP","A","2020",20.0490179815152,
"DNK","ELDLYPOP","TOT","PC_POP","A","1970",12.2737254978343,
"DNK","ELDLYPOP","TOT","PC_POP","A","1971",12.4759879156806,
"DNK","ELDLYPOP","TOT","PC_POP","A","1972",12.6823765384859,
"DNK","ELDLYPOP","TOT","PC_POP","A","1973",12.8920507970948,
"DNK","ELDLYPOP","TOT","PC_POP","A","1974",13.1359733359655,
"DNK","ELDLYPOP","TOT","PC_POP","A","1975",13.3908790397841,
"DNK","ELDLYPOP","TOT","PC_POP","A","1976",13.613854993803,
"DNK","ELDLYPOP","TOT","PC_POP","A","1977",13.840111468786,
"DNK","ELDLYPOP","TOT","PC_POP","A","1978",14.0675962453235,
"DNK","ELDLYPOP","TOT","PC_POP","A","1979",14.2558770106797,
"DNK","ELDLYPOP","TOT","PC_POP","A","1980",14.4074001561967,
"DNK","ELDLYPOP","TOT","PC_POP","A","1981",14.5414923386804,
"DNK","ELDLYPOP","TOT","PC_POP","A","1982",14.6839761538627,
"DNK","ELDLYPOP","TOT","PC_POP","A","1983",14.8262410258927,
"DNK","ELDLYPOP","TOT","PC_POP","A","1984",14.942741233257,
"DNK","ELDLYPOP","TOT","PC_POP","A","1985",15.086891249393,
"DNK","ELDLYPOP","TOT","PC_POP","A","1986",15.2597756405875,
"DNK","ELDLYPOP","TOT","PC_POP","A","1987",15.3776342767266,
"DNK","ELDLYPOP","TOT","PC_POP","A","1988",15.4687468625214,
"DNK","ELDLYPOP","TOT","PC_POP","A","1989",15.5509280492476,
"DNK","ELDLYPOP","TOT","PC_POP","A","1990",15.5849155183518,
"DNK","ELDLYPOP","TOT","PC_POP","A","1991",15.5793087632884,
"DNK","ELDLYPOP","TOT","PC_POP","A","1992",15.5405047405233,
"DNK","ELDLYPOP","TOT","PC_POP","A","1993",15.4800277567037,
"DNK","ELDLYPOP","TOT","PC_POP","A","1994",15.3927362836537,
"DNK","ELDLYPOP","TOT","PC_POP","A","1995",15.2621884935349,
"DNK","ELDLYPOP","TOT","PC_POP","A","1996",15.0844540048728,
"DNK","ELDLYPOP","TOT","PC_POP","A","1997",14.9982400429959,
"DNK","ELDLYPOP","TOT","PC_POP","A","1998",14.9207063016948,
"DNK","ELDLYPOP","TOT","PC_POP","A","1999",14.8554335489521,
"DNK","ELDLYPOP","TOT","PC_POP","A","2000",14.8300540493549,
"DNK","ELDLYPOP","TOT","PC_POP","A","2001",14.8227608839603,
"DNK","ELDLYPOP","TOT","PC_POP","A","2002",14.8301299435922,
"DNK","ELDLYPOP","TOT","PC_POP","A","2003",14.8867105461973,
"DNK","ELDLYPOP","TOT","PC_POP","A","2004",14.9791054801574,
"DNK","ELDLYPOP","TOT","PC_POP","A","2005",15.1075392108314,
"DNK","ELDLYPOP","TOT","PC_POP","A","2006",15.2555484181168,
"DNK","ELDLYPOP","TOT","PC_POP","A","2007",15.4576846364075,
"DNK","ELDLYPOP","TOT","PC_POP","A","2008",15.7430048558741,
"DNK","ELDLYPOP","TOT","PC_POP","A","2009",16.1064136748631,
"DNK","ELDLYPOP","TOT","PC_POP","A","2010",16.5802310645423,
"DNK","ELDLYPOP","TOT","PC_POP","A","2011",17.1187111719793,
"DNK","ELDLYPOP","TOT","PC_POP","A","2012",17.6531948234187,
"DNK","ELDLYPOP","TOT","PC_POP","A","2013",18.0708866663434,
"DNK","ELDLYPOP","TOT","PC_POP","A","2014",18.4527278752718,
"DNK","ELDLYPOP","TOT","PC_POP","A","2015",18.7357132743537,
"DNK","ELDLYPOP","TOT","PC_POP","A","2016",18.9722481926667,
"DNK","ELDLYPOP","TOT","PC_POP","A","2017",19.196697481241,
"DNK","ELDLYPOP","TOT","PC_POP","A","2018",19.4613707839281,
"DNK","ELDLYPOP","TOT","PC_POP","A","2019",19.7264716368379,
"DNK","ELDLYPOP","TOT","PC_POP","A","2020",20.0397333235828,
"FIN","ELDLYPOP","TOT","PC_POP","A","1970",9.15035134459211,
"FIN","ELDLYPOP","TOT","PC_POP","A","1971",9.42225317445932,
"FIN","ELDLYPOP","TOT","PC_POP","A","1972",9.69681803995813,
"FIN","ELDLYPOP","TOT","PC_POP","A","1973",9.99395852491996,
"FIN","ELDLYPOP","TOT","PC_POP","A","1974",10.2998886064075,
"FIN","ELDLYPOP","TOT","PC_POP","A","1975",10.6158838911246,
"FIN","ELDLYPOP","TOT","PC_POP","A","1976",10.9280281187939,
"FIN","ELDLYPOP","TOT","PC_POP","A","1977",11.2413640296271,
"FIN","ELDLYPOP","TOT","PC_POP","A","1978",11.5255315750968,
"FIN","ELDLYPOP","TOT","PC_POP","A","1979",11.773355292085,
"FIN","ELDLYPOP","TOT","PC_POP","A","1980",11.9776873785055,
"FIN","ELDLYPOP","TOT","PC_POP","A","1981",12.114158403754,
"FIN","ELDLYPOP","TOT","PC_POP","A","1982",12.2343576073493,
"FIN","ELDLYPOP","TOT","PC_POP","A","1983",12.3508531883407,
"FIN","ELDLYPOP","TOT","PC_POP","A","1984",12.3951054179539,
"FIN","ELDLYPOP","TOT","PC_POP","A","1985",12.4842264761836,
"FIN","ELDLYPOP","TOT","PC_POP","A","1986",12.6786291593384,
"FIN","ELDLYPOP","TOT","PC_POP","A","1987",12.8610336765729,
"FIN","ELDLYPOP","TOT","PC_POP","A","1988",13.041679883117,
"FIN","ELDLYPOP","TOT","PC_POP","A","1989",13.2208920769403,
"FIN","ELDLYPOP","TOT","PC_POP","A","1990",13.3832942305652,
"FIN","ELDLYPOP","TOT","PC_POP","A","1991",13.5399403678334,
"FIN","ELDLYPOP","TOT","PC_POP","A","1992",13.6850330920926,
"FIN","ELDLYPOP","TOT","PC_POP","A","1993",13.8299741120611,
"FIN","ELDLYPOP","TOT","PC_POP","A","1994",14.01088059644,
"FIN","ELDLYPOP","TOT","PC_POP","A","1995",14.2149232143,
"FIN","ELDLYPOP","TOT","PC_POP","A","1996",14.3970434219593,
"FIN","ELDLYPOP","TOT","PC_POP","A","1997",14.5495218819111,
"FIN","ELDLYPOP","TOT","PC_POP","A","1998",14.6629309523491,
"FIN","ELDLYPOP","TOT","PC_POP","A","1999",14.7709888935566,
"FIN","ELDLYPOP","TOT","PC_POP","A","2000",14.9178847892944,
"FIN","ELDLYPOP","TOT","PC_POP","A","2001",15.0786863158382,
"FIN","ELDLYPOP","TOT","PC_POP","A","2002",15.2476503663617,
"FIN","ELDLYPOP","TOT","PC_POP","A","2003",15.4590150412142,
"FIN","ELDLYPOP","TOT","PC_POP","A","2004",15.7238293377055,
"FIN","ELDLYPOP","TOT","PC_POP","A","2005",15.9366577076304,
"FIN","ELDLYPOP","TOT","PC_POP","A","2006",16.234310989988,
"FIN","ELDLYPOP","TOT","PC_POP","A","2007",16.4874518763428,
"FIN","ELDLYPOP","TOT","PC_POP","A","2008",16.6305253248486,
"FIN","ELDLYPOP","TOT","PC_POP","A","2009",16.8809786795588,
"FIN","ELDLYPOP","TOT","PC_POP","A","2010",17.260472530089,
"FIN","ELDLYPOP","TOT","PC_POP","A","2011",17.8227825172894,
"FIN","ELDLYPOP","TOT","PC_POP","A","2012",18.4507219936878,
"FIN","ELDLYPOP","TOT","PC_POP","A","2013",19.0729319403013,
"FIN","ELDLYPOP","TOT","PC_POP","A","2014",19.6642794745113,
"FIN","ELDLYPOP","TOT","PC_POP","A","2015",20.2069411817952,
"FIN","ELDLYPOP","TOT","PC_POP","A","2016",20.6819940760254,
"FIN","ELDLYPOP","TOT","PC_POP","A","2017",21.143769236062,
"FIN","ELDLYPOP","TOT","PC_POP","A","2018",21.613119331342,
"FIN","ELDLYPOP","TOT","PC_POP","A","2019",22.059835862942,
"FIN","ELDLYPOP","TOT","PC_POP","A","2020",22.4901687209345,
"FRA","ELDLYPOP","TOT","PC_POP","A","1970",12.8724127929638,
"FRA","ELDLYPOP","TOT","PC_POP","A","1971",12.9855734993229,
"FRA","ELDLYPOP","TOT","PC_POP","A","1972",13.091799752163,
"FRA","ELDLYPOP","TOT","PC_POP","A","1973",13.2030323322134,
"FRA","ELDLYPOP","TOT","PC_POP","A","1974",13.3314549626215,
"FRA","ELDLYPOP","TOT","PC_POP","A","1975",13.4731910678443,
"FRA","ELDLYPOP","TOT","PC_POP","A","1976",13.5886600826802,
"FRA","ELDLYPOP","TOT","PC_POP","A","1977",13.7116955635571,
"FRA","ELDLYPOP","TOT","PC_POP","A","1978",13.8570132277005,
